Agglomeration_ID,Agglomeration_Name,Country,AU_Regions,ISO3,Longitude,Latitude,Altitude,Population_2015,Density_2015,Builtup,Distance to metro,Closest Metro,Voronoi,Population_1950,Population_1960,Population_1970,Population_1980,Population_1990,Population_2000,Population_2010,pop_growth
4033,Binder Urbain,Chad,Central Africa,TCD,14.467,9.966,345,"19,996",15745,1.27,250,Ndjamena/Kousséri [TCD],1743, -   , -   ,"4,040","4,139","4,240","7,063","14,135",183.1
4034,Adeiso,Ghana,West Africa,GHA,-0.488,5.793,83,"19,994",6388,3.13,37,Accra,348,"3,321","4,700","3,377","5,352","7,032","8,155","16,533",145.2
4035,Bardanuha,Egypt,North Africa,EGY,30.733,28.438,34,"19,991",28559,0.7,194,Cairo,11,"6,578","7,654","8,916","10,066","12,269","14,691","17,453",36.1
4036,Simkumbe aggl.,Kenya,East Africa,KEN,39.593,-4.198,26,"19,990",2279,8.77,24,Mombasa aggl.,193, -   , -   , -   , -   , -   , -   ,"12,570",#VALUE!
4037,Zou,Cote d`Ivoire,West Africa,CIV,-7.8,6.976,291,"19,987",18856,1.06,315,Bouake,1089, -   , -   , -   ,"1,204","2,000","7,925","21,911",152.2
4038,Boucharef,Algeria,North Africa,DZA,6.362,36.709,244,"19,978",3835,5.21,296,Alger,175, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
4039,Bungu,Tanzania,East Africa,TZA,39.066,-7.631,127,"19,973",3227,6.19,91,Dar es Salaam,1283, -   , -   , -   , -   , -   ,"15,393","17,869",29.8
4040,Babar,Algeria,North Africa,DZA,7.102,35.17,1091,"19,964",3546,5.63,332,Tunis,802, -   ,"1,149","2,056","3,616","8,206","14,059","17,814",42
4041,Bani Salim,Egypt,North Africa,EGY,30.804,27.661,45,"19,963",83179,0.24,277,Cairo,13, -   ,"7,480","8,659","9,911","11,610","13,911","17,429",43.5
4042,Shubar,Egypt,North Africa,EGY,30.97,30.844,8,"19,963",16918,1.18,84,Cairo,33,"6,692","7,390","8,479","9,820","12,246","14,846","17,927",34.5
4043,Vila de Inhaminga,Mozambique,Southern Africa,MOZ,35.034,-18.407,294,"19,962",2437,8.19,293,Blantyre,11346, -   , -   ,"1,600", -   , -   ,"2,830","15,234",605.4
4044,Tepa,Ghana,West Africa,GHA,-2.145,7.011,243,"19,950",3376,5.91,66,Kumasi,814,"2,261","5,400","6,696","7,664","9,890","13,826","17,758",44.3
4045,El Amra,Algeria,North Africa,DZA,1.848,36.307,260,"19,947",4442,4.49,119,Alger,383,348,"1,356","3,064","4,874","8,734","14,763","18,070",35.1
4046,Juapong,Ghana,West Africa,GHA,0.139,6.252,52,"19,942",3835,5.2,75,Accra,636, -   ,200,"2,111","4,291","7,787","13,103","16,552",52.2
4047,al-Munaga al-Kubra,Egypt,North Africa,EGY,32,30.862,6,"19,935",17487,1.14,108,Cairo,36,"4,053","6,209","7,653","9,955","12,221","13,444","17,302",48.3
4048,Kwaya,Nigeria,West Africa,NGA,11.842,10.501,361,"19,934",7910,2.52,396,Ndjamena/Kousséri [TCD],1947, -   , -   , -   , -   ,"9,000","12,000","16,100",66.1
4049,Alem Gebeya Town,Ethiopia,East Africa,ETH,38.177,7.579,1884,"19,932",5191,3.84,81,Sodo Town,755, -   , -   , -   , -   , -   ,"2,357","4,664",745.7
4050,Napuco,Mozambique,Southern Africa,MOZ,40.521,-14.181,32,"19,927",7971,2.5,617,Blantyre,2176, -   , -   , -   , -   , -   , -   ,"17,062",#VALUE!
4051,Kivinje Singino,Tanzania,East Africa,TZA,39.413,-8.754,33,"19,925",4981,4,218,Dar es Salaam,5939, -   , -   , -   , -   , -   ,"12,283","18,991",62.2
4052,Tatale,Ghana,West Africa,GHA,0.528,9.36,205,"19,923",4418,4.51,358,Lomé/Aflao [TGO],1002, -   , -   ,"1,024","2,096","3,613","5,555","15,059",258.6
4053,Duayaw Nkwanta,Ghana,West Africa,GHA,-2.098,7.179,317,"19,921",2478,8.04,74,Kumasi,244,"2,764","5,600","6,595","8,039","10,092","12,921","17,762",54.2
4054,Bole Town,Ethiopia,East Africa,ETH,39.756,8.65,1155,"19,918",11856,1.68,134,Addis Ababa City,1026, -   , -   , -   , -   , -   ,"2,264","4,615",779.8
4055,Lucala,Angola,Southern Africa,AGO,15.239,-9.267,703,"19,908",19142,1.04,217,Luanda,5200, -   , -   , -   , -   , -   , -   ,"9,736",#VALUE!
4056,El Karimia,Algeria,North Africa,DZA,1.552,36.113,218,"19,903",3100,6.42,153,Alger,285, -   , -   ,"3,140","5,209","9,674","14,341","17,299",38.8
4057,Alok,South Sudan,East Africa,SSD,27.609,8.362,478,"19,900",5182,3.84,585,Juba,9771, -   , -   , -   , -   , -   , -   ,"15,085",#VALUE!
4058,Tolo,Democratic Republic of the Congo,Central Africa,COD,18.577,-2.969,317,"19,900",6503,3.06,390,Kinshasa,6025, -   , -   , -   , -   , -   , -   ,"13,200",#VALUE!
4059,Zengu,Democratic Republic of the Congo,Central Africa,COD,31.001,2.212,1631,"19,900",4004,4.97,277,Kampala,373, -   , -   , -   , -   , -   , -   ,"13,200",#VALUE!
4060,Souza,Cameroon,Central Africa,CMR,9.613,4.229,69,"19,895",7802,2.55,21,Douala,554, -   , -   , -   , -   , -   , -   ,"20,193",#VALUE!
4061,Gwanda,Zimbabwe,Southern Africa,ZWE,29.021,-20.94,1054,"19,890",3014,6.6,98,Bulawayo,16181, -   , -   ,"2,209","4,237","8,912","12,734","18,245",56.2
4062,Bawjiase,Ghana,West Africa,GHA,-0.551,5.679,97,"19,889",3788,5.25,41,Accra,466, -   ,"5,700","6,183","8,348","10,912","13,958","18,333",42.5
4063,Warrake,Nigeria,West Africa,NGA,6.181,6.996,125,"19,884",7026,2.83,164,Onitsha,181, -   , -   , -   , -   ,"10,300","14,300","19,900",39
4064,al-Sahil al-Qibli,Egypt,North Africa,EGY,31.088,31.59,1,"19,883",20711,0.96,163,Cairo,29,"3,226","4,065","4,584","7,037","10,127","14,044","17,605",41.6
4065,Kemba Town,Ethiopia,East Africa,ETH,37.176,6.054,1962,"19,878",8147,2.44,127,Sodo Town,1353, -   , -   , -   , -   , -   ,"3,081","5,998",545.2
4066,Manahrit,Egypt,North Africa,EGY,31.512,30.781,7,"19,878",18406,1.08,76,Cairo,31,"2,656","3,294","4,165","5,258","6,619","7,714","17,252",157.7
4067,al-Khiyariyya,Egypt,North Africa,EGY,31.422,31.089,3,"19,876",15901,1.25,108,Cairo,13,"3,020","3,816","4,835","6,035","7,446","8,930","11,221",122.6
4068,Chisumbanje,Zimbabwe,Southern Africa,ZWE,32.195,-20.842,411,"19,859",1416,14.02,350,Harare,871, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
4069,al-Rahmaniyya,Egypt,North Africa,EGY,31.358,30.629,8,"19,857",22063,0.9,56,Cairo,13,"3,359","3,834","4,806","6,217","8,302","10,375","13,014",91.4
4070,Dawwama,Egypt,North Africa,EGY,31.898,30.767,7,"19,857",21584,0.92,94,Cairo,21,"5,790","6,949","8,141","9,939","12,503","14,892","17,234",33.3
4071,Shahura Town,Ethiopia,East Africa,ETH,36.87,11.929,2146,"19,855",8904,2.23,385,Addis Ababa City,2939, -   , -   , -   , -   , -   ,"3,491","5,370",468.7
4072,Tercha Town,Ethiopia,East Africa,ETH,37.171,7.151,1314,"19,854",8863,2.24,49,Sodo Town,1379, -   , -   , -   , -   , -   , -   ,"11,563",#VALUE!
4073,Nawag,Egypt,North Africa,EGY,31.007,30.871,10,"19,848",16403,1.21,86,Cairo,18,"5,274","6,267","7,621","9,423","12,480","14,519","17,823",36.7
4074,Kamwenge,Uganda,East Africa,UGA,30.45,0.181,1275,"19,847",7723,2.57,221,Kigali,1426, -   , -   , -   , -   , -   ,"8,932","16,365",122.2
4075,Aniviékomé,Benin,West Africa,BEN,2.544,6.459,0,"19,844",32531,0.61,13,Porto Novo,45, -   , -   , -   ,665,979,"9,677","15,925",105.1
4076,Njinikom,Cameroon,Central Africa,CMR,10.339,6.205,1510,"19,843",225,88.36,247,Douala,231, -   ,"4,300","7,383","7,281","6,262","5,385","19,292",268.5
4077,Gasenyi,Burundi,Central Africa,BDI,29.197,-2.966,872,"19,834",3328,5.96,76,Bujumbura,319, -   , -   , -   , -   , -   , -   ,"17,136",#VALUE!
4078,Uvuru,Nigeria,West Africa,NGA,7.251,5.377,115,"19,825",2500,7.93,52,Onitsha,409, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
4079,Mmen,Cameroon,Central Africa,CMR,10.238,6.356,1335,"19,823",1345,14.74,260,Douala,633, -   , -   , -   , -   , -   , -   ,"19,273",#VALUE!
4080,Ajagba,Nigeria,West Africa,NGA,4.922,6.422,29,"19,823",6980,2.84,157,Ibadan,221, -   , -   , -   , -   ,"5,000","7,300","10,600",171.5
4081,Kiling,Sudan,East Africa,SDN,24.282,13.129,1623,"19,810",7000,2.83,928,Khartum,3475, -   , -   , -   , -   ,"2,047","5,074","12,581",290.4
4082,Bechem,Ghana,West Africa,GHA,-2.017,7.077,277,"19,807",2947,6.72,60,Kumasi,610,"3,040","5,500","7,770","8,459","10,030","12,591","17,565",57.3
4083,Bulawayo Ward 102128,Zimbabwe,Southern Africa,ZWE,28.498,-20.079,1299,"19,804",2188,9.05,12,Bulawayo,16421, -   , -   , -   , -   , -   , -   ,"43,981",#VALUE!
4084,Gota,Nigeria,West Africa,NGA,7.661,7.477,492,"19,800",6000,3.3,195,Onitsha,146, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
4085,Bokungu,Democratic Republic of the Congo,Central Africa,COD,22.324,-0.601,375,"19,800",6207,3.19,695,Bangui,21323, -   , -   , -   , -   ,"4,855","6,155","7,704",221.7
4086,Kasoki,Democratic Republic of the Congo,Central Africa,COD,28.193,-3.06,1008,"19,800",3498,5.66,143,Bujumbura,4690, -   , -   , -   , -   ,"7,509","10,092","13,307",96.2
4087,Shamikalenge,Democratic Republic of the Congo,Central Africa,COD,21.743,-6.74,789,"19,800",3736,5.3,752,Kinshasa,1493, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
4088,Kizulu,Democratic Republic of the Congo,Central Africa,COD,13.444,-5.611,453,"19,800",7984,2.48,191,Pointe Noire,1249, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
4089,Olomoro/Oruabe,Nigeria,West Africa,NGA,6.142,5.416,21,"19,796",6850,2.89,112,Onitsha,60, -   , -   , -   , -   ,"10,100","13,900","19,000",42.4
4090,Minshat Abd al-Rahman,Egypt,North Africa,EGY,31.773,31.103,5,"19,791",7497,2.64,119,Cairo,73, -   ,"4,368","5,322","7,260","11,434","12,819","17,401",54.4
4091,Malatiyya,Egypt,North Africa,EGY,30.859,28.704,33,"19,785",23276,0.85,163,Cairo,69,"5,495","6,112","6,890","8,393","10,580","13,391","17,274",47.7
4092,Bantaji,Nigeria,West Africa,NGA,10.065,8.099,104,"19,783",7300,2.71,416,Onitsha,838, -   , -   , -   , -   ,"9,800","13,200","17,800",49.9
4093,al-Hisha,Egypt,North Africa,EGY,32.26,26.085,71,"19,775",76058,0.26,459,Cairo,30, -   ,"6,425","7,398","8,660","11,434","14,279","17,617",38.5
4094,Kenyasi 2,Ghana,West Africa,GHA,-2.39,6.982,213,"19,772",2278,8.68,89,Kumasi,880, -   ,"5,500","6,300","6,930","7,293","7,451","16,791",165.4
4095,Mulemba,Mozambique,Southern Africa,MOZ,37.501,-17.368,33,"19,758",461,42.84,319,Blantyre,582, -   , -   , -   , -   , -   , -   ,"19,162",#VALUE!
4096,Kimana,Kenya,East Africa,KEN,37.535,-2.801,1286,"19,755",3585,5.51,194,Nairobi aggl.,3045, -   , -   , -   , -   , -   , -   ,"16,711",#VALUE!
4097,Gend Wen Town,Ethiopia,East Africa,ETH,38.094,10.935,2641,"19,753",3991,4.95,233,Addis Ababa City,728, -   , -   , -   , -   , -   ,"5,368","9,087",268
4098,Ben Badis,Algeria,North Africa,DZA,-0.914,34.952,724,"19,748",5757,3.43,411,Alger,592,371,"2,250","6,045","8,101","11,843","15,854","18,244",24.6
4099,Dajura Town,Ethiopia,East Africa,ETH,37.692,7.461,2103,"19,738",5236,3.77,40,Sodo Town,337, -   , -   , -   , -   , -   ,"2,586","8,088",663.3
4100,Umm Boim,Sudan,East Africa,SDN,25.552,11.541,488,"19,710",3000,6.57,874,Khartum,1818, -   , -   , -   , -   , -   ,"13,776","17,492",43.1
4101,Anso Town,Ethiopia,East Africa,ETH,37.639,7.345,2586,"19,707",3476,5.67,26,Sodo Town,330, -   , -   , -   , -   , -   ,"2,182","7,356",803.2
4102,Tadjmount,Algeria,North Africa,DZA,2.522,33.876,884,"19,702",6865,2.87,324,Alger,4698, -   , -   ,"1,712","2,867","5,368","8,124","17,874",142.5
4103,Allawénoussa,Benin,West Africa,BEN,2.185,8.217,203,"19,702",18944,1.04,191,Porto Novo,912,,,,"2,855","3,590","6,933","16,638",184.2
4104,Pankot,South Sudan,East Africa,SSD,28.444,7.896,412,"19,700",1503,13.11,482,Juba,3472, -   , -   , -   , -   , -   , -   ,"14,934",#VALUE!
4105,Ntandembele,Democratic Republic of the Congo,Central Africa,COD,17.167,-2.186,353,"19,700",6502,3.03,312,Brazzaville,6375, -   , -   , -   , -   , -   , -   ,"13,100",#VALUE!
4106,Katanda,Democratic Republic of the Congo,Central Africa,COD,23.906,-6.332,675,"19,700",5397,3.65,687,Bujumbura,1251, -   , -   , -   , -   , -   , -   ,"13,100",#VALUE!
4107,Ibambi,Democratic Republic of the Congo,Central Africa,COD,27.626,2.359,763,"19,700",4508,4.37,516,Juba,6064, -   , -   , -   , -   , -   , -   ,"13,100",#VALUE!
4108,Temvo,Democratic Republic of the Congo,Central Africa,COD,13.008,-5.5,258,"19,700",6986,2.82,143,Pointe Noire,496, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
4109,Igbajo,Nigeria,West Africa,NGA,4.814,7.906,578,"19,697",6960,2.83,112,Ibadan,75,"6,840","12,455","11,000","10,000","8,600","12,400","17,800",58.8
4110,Selcourt,South Africa,Southern Africa,ZAF,28.476,-26.304,1583,"19,697",1572,12.53,39,Johannesburg,180, -   , -   , -   , -   , -   ,"11,877","17,393",65.8
4111,Mbuyanehanda,Zimbabwe,Southern Africa,ZWE,32.235,-20.766,413,"19,695",1746,11.28,344,Harare,2692, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
4112,Hassian Toual,Algeria,North Africa,DZA,-0.443,35.712,106,"19,694",4226,4.66,335,Alger,143,909,"2,791","1,410","3,655","5,746","8,187","16,645",140.6
4113,Gonate,Cote d`Ivoire,West Africa,CIV,-6.24,6.901,238,"19,692",6435,3.06,159,Bouake,318, -   ,"1,230","3,796","8,750","13,021","13,568","17,540",45.1
4114,Ifetedo,Nigeria,West Africa,NGA,4.702,7.186,213,"19,689",6813,2.89,91,Ibadan,524, -   ,"6,358","7,000","8,000","9,500","12,900","17,400",52.6
4115,Akim Asene,Ghana,West Africa,GHA,-0.937,5.925,140,"19,684",7317,2.69,89,Accra,132,"2,622","4,000","3,928","5,211","6,651","8,274","10,340",137.9
4116,Koinya,Nigeria,West Africa,NGA,8.92,6.914,137,"19,684",7400,2.66,238,Onitsha,543, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
4117,Laska Town,Ethiopia,East Africa,ETH,36.61,6.29,1817,"19,680",5165,3.81,143,Sodo Town,5626, -   , -   , -   , -   , -   ,"3,265","6,657",502.8
4118,Minshat al-Kiram,Egypt,North Africa,EGY,31.359,30.326,13,"19,678",23151,0.85,24,Cairo,14,"4,026","4,835","5,919","7,806","10,482","13,295","17,141",48
4119,Adre,Chad,Central Africa,TCD,22.194,13.462,810,"19,674",2516,7.82,788,Ndjamena/Kousséri [TCD],1157, -   , -   , -   , -   ,"7,824","11,033","16,224",78.3
4120,Dl Amba,Ethiopia,East Africa,ETH,37.15,12.541,1876,"19,673",9413,2.09,363,Asmara,314, -   , -   , -   , -   , -   , -   ,"10,394",#VALUE!
4121,Kachise Town,Ethiopia,East Africa,ETH,37.857,9.598,2285,"19,667",4097,4.8,111,Addis Ababa City,2655, -   , -   , -   , -   , -   ,"6,699","12,807",193.6
4122,Makongorosi,Tanzania,East Africa,TZA,33.161,-8.416,1178,"19,660",8816,2.23,618,Lilongwe,10670, -   , -   , -   , -   , -   ,"12,427","17,088",58.2
4123,Ledig,South Africa,Southern Africa,ZAF,27.054,-25.367,1082,"19,647",1569,12.52,138,Johannesburg,535, -   , -   , -   , -   , -   ,"18,997","19,427",3.4
4124,Nielle,Cote d`Ivoire,West Africa,CIV,-5.624,10.198,339,"19,646",7556,2.6,183,Bobo-Dioulasso,1098, -   ,"3,180","3,139","4,911","8,644","6,051","17,339",224.7
4125,Koro,Mali,West Africa,MLI,-3.082,14.072,260,"19,645",2666,7.37,255,Ouagadougou,6477, -   , -   ,"3,833","7,170","10,011","12,208","16,749",60.9
4126,Verena,South Africa,Southern Africa,ZAF,29.022,-25.484,1377,"19,644",3859,5.09,103,Johannesburg,902, -   , -   , -   , -   , -   ,"14,805","17,877",32.7
4127,Ahfir,Morocco,North Africa,MAR,-2.105,34.955,238,"19,641",3611,5.44,507,Alger,826,"4,742","10,794","12,200","16,056","19,254","19,912","19,567",-1.4
4128,Ngelzarma,Nigeria,West Africa,NGA,11.619,11.684,416,"19,620",9000,2.18,338,Kano,1648, -   ,"12,732","10,000","8,000","6,100","10,900","19,600",80
4129,al-Arki,Egypt,North Africa,EGY,32.161,26.009,72,"19,616",6811,2.88,465,Cairo,1908,"5,611","6,033","6,609","7,925","10,886","13,902","17,474",41.1
4130,Imouzzer Kandar,Morocco,North Africa,MAR,-5.013,33.728,1335,"19,605",2140,9.16,244,Casablanca,690, -   ,"2,880","4,256","6,401","9,684","12,768","16,620",53.5
4131,Zaku,Nigeria,West Africa,NGA,8.314,9.656,773,"19,604",5200,3.77,260,Kano,228, -   , -   , -   , -   ,"4,000","8,100","16,300",142
4132,Tikil Dingay Town,Ethiopia,East Africa,ETH,37.414,12.743,1929,"19,600",11011,1.78,329,Asmara,601, -   , -   , -   , -   ,"3,339","7,454","14,831",162.9
4133,Mieso Town,Ethiopia,East Africa,ETH,40.753,9.235,1354,"19,600",6555,2.99,244,Addis Ababa City,3628, -   , -   , -   , -   ,"4,296","8,483","15,410",131.1
4134,Kabamba,Democratic Republic of the Congo,Central Africa,COD,28.884,-2.16,1472,"19,600",1998,9.81,148,Kigali,252, -   , -   , -   , -   , -   , -   ,"13,000",#VALUE!
4135,Kafr al-Ukal,Egypt,North Africa,EGY,31.416,30.736,7,"19,597",6876,2.85,69,Cairo,11, -   ,"2,695","3,456","4,291","5,403","6,813","8,352",187.6
4136,Mungaa,Tanzania,East Africa,TZA,34.862,-4.97,1623,"19,594",8097,2.42,474,Nairobi aggl.,4853, -   , -   , -   , -   , -   ,"15,279","17,386",28.2
4137,Adiake,Cote d`Ivoire,West Africa,CIV,-3.304,5.285,29,"19,583",5113,3.83,77,Abidjan,811, -   ,"2,711","4,956","7,183","10,229","14,881","17,652",31.6
4138,Dolotown,Liberia,West Africa,LBR,-10.365,6.243,8,"19,575",2753,7.11,48,Monrovia,657, -   , -   ,989,"3,005","4,000","5,000","17,667",291.5
4139,Ga-Kgoete,South Africa,Southern Africa,ZAF,30.093,-24.457,866,"19,570",1006,19.46,242,Mbabane,1180, -   , -   , -   , -   , -   ,"11,901","17,556",64.4
4140,Tiberkanine,Algeria,North Africa,DZA,1.623,36.185,292,"19,564",1492,13.11,143,Alger,146, -   , -   , -   , -   ,"1,206","5,316","18,265",268
4141,Bogande,Burkina Faso,West Africa,BFA,-0.151,12.97,292,"19,562",4581,4.27,164,Ouagadougou,6409, -   , -   ,"4,479","5,343","6,610","10,740","16,687",82.1
4142,Goure,Niger,West Africa,NER,10.263,13.985,476,"19,561",4446,4.4,289,Kano,47090,500,"1,266","2,965","6,738","9,528","13,010","17,099",50.4
4143,Makere,Tanzania,East Africa,TZA,30.491,-4.197,1214,"19,560",6936,2.82,144,Bujumbura,4676, -   , -   , -   , -   , -   ,"14,743","17,286",32.7
4144,Egwi,Nigeria,West Africa,NGA,7.069,5.017,28,"19,558",6412,3.05,88,Onitsha,540, -   , -   , -   , -   ,"10,400","12,200","14,400",60.3
4145,Kumbabe Town,Ethiopia,East Africa,ETH,36.114,8.367,2022,"19,548",3803,5.14,216,Sodo Town,1825, -   , -   , -   , -   ,"4,407","6,323","8,902",209.2
4146,Kilindoni,Tanzania,East Africa,TZA,39.669,-7.92,18,"19,542",2595,7.53,138,Dar es Salaam,898, -   , -   , -   , -   ,"10,584","14,471","17,483",35
4147,Iten aggl.,Kenya,East Africa,KEN,35.511,0.671,2284,"19,541",2404,8.13,74,Kisumu aggl.,4065, -   , -   , -   , -   , -   ,"9,211","9,920",112.1
4148,Akosombo,Ghana,West Africa,GHA,0.056,6.265,196,"19,534",4835,4.04,72,Accra,390, -   , -   ,"7,716","9,166","11,344","14,429","18,429",35.4
4149,Zur Abu al-Layl,Egypt,North Africa,EGY,31.769,30.923,3,"19,534",10792,1.81,101,Cairo,40, -   ,"5,423","6,644","8,765","11,128","12,837","16,954",52.2
4150,al-Haddin,Egypt,North Africa,EGY,30.632,30.735,5,"19,529",16274,1.2,90,Cairo,89,"5,844","6,439","7,664","9,387","11,614","13,958","17,198",39.9
4151,Kamburaini aggl.,Kenya,East Africa,KEN,37.094,-0.195,2154,"19,528",629,31.06,56,Embu aggl.,819, -   , -   , -   , -   , -   , -   ,"5,760",#VALUE!
4152,al-Makaylab,Sudan,East Africa,SDN,33.997,17.929,349,"19,525",2500,7.81,309,Khartum,1833, -   , -   , -   , -   ,"2,150","5,197","12,559",275.7
4153,Namahadi,South Africa,Southern Africa,ZAF,28.513,-27.254,1576,"19,509",4506,4.33,137,Johannesburg,2519, -   , -   , -   , -   ,"9,955","19,400","19,473",0.6
4154,Chali,Mozambique,Southern Africa,MOZ,32.585,-26.047,22,"19,507",1177,16.58,32,Cidade de Maputo,1432, -   , -   , -   , -   , -   , -   ,"15,348",#VALUE!
4155,Hurta Town,Ethiopia,East Africa,ETH,39.433,8.126,2442,"19,500",15476,1.26,127,Addis Ababa City,292, -   , -   ,"6,000","5,621","7,428","11,055","15,327",76.4
4156,Mayen Ulem,South Sudan,East Africa,SSD,27.294,9.048,429,"19,500",3339,5.84,662,Juba,908, -   , -   , -   , -   , -   , -   ,"14,782",#VALUE!
4157,Niangara,Democratic Republic of the Congo,Central Africa,COD,27.897,3.693,672,"19,500",5013,3.89,426,Juba,4732,"4,020","6,079","9,165","8,329","9,028","11,006","13,297",77.2
4158,Katana,Democratic Republic of the Congo,Central Africa,COD,28.831,-2.226,1645,"19,500",2010,9.7,152,Bujumbura,221, -   , -   , -   , -   , -   , -   ,"13,000",#VALUE!
4159,al-Mazatli,Egypt,North Africa,EGY,31.014,29.533,17,"19,494",25650,0.76,70,Cairo,193,"3,204","4,099","5,788","7,891","9,875","12,326","16,370",58.2
4160,Guidan Roumdji,Niger,West Africa,NER,6.695,13.663,333,"19,492",8055,2.42,271,Kano,3878, -   , -   , -   ,"3,835","7,512","10,400","15,757",87.4
4161,al-Haysamiyya,Egypt,North Africa,EGY,31.771,30.653,7,"19,484",19291,1.01,76,Cairo,35,"3,292","3,756","4,303","5,357","6,982","8,952","16,911",117.6
4162,El Borouj,Morocco,North Africa,MAR,-7.191,32.507,414,"19,482",6185,3.15,122,Casablanca,2550,"2,810","3,955","4,425","6,033","10,575","15,144","17,892",28.6
4163,Nkwatanum-Essiam,Ghana,West Africa,GHA,-0.978,5.402,82,"19,482",5631,3.46,93,Accra,318, -   , -   ,"3,812","4,610","5,270","5,802","16,410",235.8
4164,Hedaru,Tanzania,East Africa,TZA,37.911,-4.503,729,"19,472",4456,4.37,205,Mombasa aggl.,3729, -   , -   , -   ,"5,568","9,193","19,699","17,794",-1.2
4165,Ghardimaou,Tunisia,North Africa,TUN,8.438,36.45,200,"19,472",2537,7.7,161,Tunis,1171,"1,834","3,747","6,660","10,715","15,966","19,078","19,568",2.1
4166,Ippy,Central African Republic,Central Africa,CAF,21.196,6.258,584,"19,468",5954,3.27,360,Bangui,19202, -   ,"6,496","9,842","12,120","14,207","14,988","17,650",29.9
4167,Aku,Nigeria,West Africa,NGA,7.331,6.704,367,"19,467",2700,7.21,102,Onitsha,877, -   , -   , -   , -   ,"9,400","13,100","18,300",48.6
4168,Felege Birihan Town,Ethiopia,East Africa,ETH,38.053,10.751,2719,"19,455",6663,2.92,214,Addis Ababa City,446, -   , -   ,"2,920", -   , -   ,"3,444","7,879",464.9
4169,al-Qibli Qamula,Egypt,North Africa,EGY,32.733,25.786,72,"19,445",31363,0.62,503,Cairo,29,"7,660","7,066","7,814","9,044","10,846","12,997","17,040",49.6
4170,Hegaz,Eritrea,East Africa,ERI,38.267,15.706,907,"19,440",6000,3.24,81,Asmara,3728, -   , -   , -   , -   , -   ,"12,961","16,983",50
4171,Natiaboani,Burkina Faso,West Africa,BFA,0.507,11.704,273,"19,439",22344,0.87,232,Ouagadougou,3123, -   , -   , -   ,479,"3,062","7,980","16,260",143.6
4172,Ibshaq al-Ghazal,Egypt,North Africa,EGY,30.746,28.477,34,"19,426",23983,0.81,190,Cairo,12,"5,604","6,341","7,278","8,648","10,668","13,475","16,960",44.2
